gender,age,height,weight
여,48,1567,77.9
여,46,1615,59.2
여,52,1562,48.3
여,68,1518,67.9
여,58,1485,52.6
여,42,1565,59.4
여,41,1525,47.7
여,55,1550,61.5
여,60,1448,50.2
여,60,1507,66.4
여,53,1472,56
여,41,1558,50.3
여,19,1618,79.8
여,45,1539,47.4
여,20,1602,54.6
여,54,1495,49.7
여,63,1516,61.1
여,61,1595,68.8
여,28,1618,55.5
여,38,1585,65.9
여,58,1480,57.2
여,66,1462,45.5
여,35,1645,60.7
여,44,1497,53.1
여,44,1492,56.9
여,63,1473,55.1
여,18,1621,71.3
여,18,1646,52.5
여,18,1570,43.7
여,18,1567,57.4
여,18,1530,71.3
여,18,1568,59.6
여,57,1519,46.8
여,20,1639,56.4
여,63,1519,67
여,48,1509,53.1
여,52,1470,40.3
여,30,1519,89.6
여,40,1509,66.9
여,33,1552,49.9
여,35,1569,66.3
여,47,1635,57.2
여,36,1588,72.6
여,26,1582,52.5
여,54,1540,62.3
여,51,1580,54.4
여,54,1526,70.7
여,52,1505,50.1
여,49,1510,55.7
여,44,1535,66.1
여,47,1530,72.6
여,19,1600,59.5
여,67,1567,62.3
여,65,1531,66.5
여,41,1518,64.3
여,64,1581,60.5
여,46,1475,53.6
여,47,1588,63.5
여,20,1625,61.6
여,20,1650,58.4
여,33,1515,94.8
여,23,1545,65.5
여,18,1655,51.1
여,18,1583,56.5
여,67,1570,64.5
여,67,1492,50.9
여,63,1486,53.8
여,22,1591,60.8
여,65,1466,48.2
여,33,1565,64.4
여,43,1667,64.4
여,47,1562,60.4
여,19,1534,47.6
여,19,1589,56.7
여,17,1595,63.1
여,61,1534,58.2
여,47,1614,54.7
여,35,1580,61.7
여,47,1596,59
여,40,1566,58.6
여,16,1585,48.4
여,16,1545,47.7
여,33,1572,56
여,42,1619,61.4
여,65,1526,65.4
여,61,1552,60.3
여,63,1463,54.5
여,65,1478,60.8
여,66,1498,60.4
여,64,1546,73.3
여,63,1442,49.9
여,61,1494,58.5
여,27,1572,54
여,32,1547,60.3
여,66,1524,48.6
여,32,1550,47.8
여,21,1658,69.4
여,21,1590,60.3
여,69,1503,49.3
여,59,1528,60
여,62,1510,65.3
여,37,1569,57.9
여,39,1622,49.4
여,65,1503,57
여,48,1492,51
여,49,1539,61.8
여,21,1520,60.9
여,22,1580,46.4
여,19,1635,52.5
여,18,1505,46.7
여,18,1610,52.9
여,18,1645,55.6
여,27,1540,58.4
여,31,1503,75
여,48,1516,59.6
여,46,1514,51
여,25,1512,51.5
여,37,1472,47.5
여,43,1515,60
여,21,1517,47.5
여,21,1600,56.5
여,35,1557,47.8
여,27,1602,57.4
여,39,1572,58.8
여,68,1567,62.2
여,67,1500,53.3
여,62,1580,58.6
여,23,1635,51.1
여,42,1645,59.5
여,45,1700,72.7
여,43,1522,45.8
여,37,1677,78.3
여,41,1565,54.2
여,34,1620,65.1
여,21,1627,56.7
여,18,1638,46.3
여,18,1585,43.8
여,16,1585,51.4
여,28,1680,59.2
여,48,1624,54.6
여,16,1710,46
여,18,1574,57
여,18,1565,48.6
여,20,1561,45
여,44,1595,57.2
여,40,1548,52.4
여,47,1585,67.8
여,34,1591,60.9
여,38,1577,62.1
여,38,1580,52.9
여,34,1552,50.4
여,42,1504,49.1
여,43,1589,45.4
여,33,1537,41.7
여,62,1500,51.3
여,46,1604,62.2
여,45,1531,48.9
여,35,1545,55.9
여,47,1585,65.7
여,48,1523,50.7
여,45,1490,54.5
여,21,1555,50.9
여,58,1525,64.8
여,64,1573,65.1
여,66,1517,48.8
여,38,1580,87.7
여,39,1635,52.8
여,20,1586,63
여,23,1625,55.1
여,50,1601,59.1
여,36,1562,51.3
여,40,1484,47.8
여,40,1476,47.4
여,34,1649,54.8
여,49,1539,69.2
여,41,1540,53.8
여,23,1535,43.1
여,49,1600,56.3
여,21,1630,51.2
여,46,1557,55.9
여,48,1568,51.9
여,17,1461,42.4
여,52,1510,55
여,38,1621,55.5
여,60,1531,61.3
여,54,1669,59.4
여,63,1550,61.2
여,53,1594,58.4
여,22,1455,53.3
여,22,1539,50.3
여,23,1512,60.2
여,49,1531,65.4
여,18,1604,57.5
여,19,1517,56.2
여,63,1451,52.7
여,59,1521,66
여,62,1621,77.1
여,63,1452,44.8
여,20,1535,44.8
여,18,1575,65.9
여,18,1617,61.1
여,51,1596,56.8
여,59,1510,56.4
여,18,1558,67
여,18,1602,59.8
여,18,1659,50.3
여,18,1596,60.8
여,53,1535,51.9
여,53,1557,52
여,55,1496,60.1
여,58,1495,58.5
여,55,1528,58.6
여,58,1511,61.6
여,53,1541,57
여,29,1658,59.7
여,58,1568,63.9
여,55,1596,84
여,24,1581,66.8
여,21,1532,49.3
여,18,1630,51.5
여,18,1638,56.2
여,34,1581,55
여,41,1519,52.3
여,19,1575,49.6
여,20,1580,46.5
여,34,1569,56.5
여,32,1700,60.6
여,17,1557,56.5
여,21,1545,50
여,21,1602,56.3
여,21,1627,53.7
여,19,1570,47
여,20,1627,54.7
여,19,1650,51.8
여,19,1600,52.3
여,21,1589,43.7
여,21,1569,47.2
여,19,1594,68.8
여,22,1619,52.7
여,21,1506,45.4
여,22,1614,48.6
여,22,1547,53.9
여,22,1595,50.5
여,22,1645,56.8
여,19,1593,50.6
여,20,1560,44.8
여,19,1578,55.4
여,23,1665,57.6
여,20,1580,57.7
여,21,1610,54.2
여,21,1608,53.1
여,22,1682,61.6
여,51,1490,47
여,58,1477,57.5
여,54,1452,47.5
여,55,1522,52
여,50,1522,60.4
여,58,1509,56.6
여,33,1628,51.1
여,19,1600,63
여,19,1646,59.7
여,21,1522,42.8
여,21,1589,47.6
여,19,1560,53.2
여,26,1676,61.1
여,19,1470,59.8
여,19,1495,43
여,19,1566,49.1
여,19,1635,46.4
여,19,1589,54.1
여,34,1587,58.8
여,19,1518,43.6
여,19,1558,49.9
여,17,1630,55.9
여,34,1579,59
여,33,1652,63.6
여,33,1558,54
여,19,1638,47.7
여,19,1544,50.7
여,19,1587,53.7
여,16,1571,37.2
여,16,1676,56.7
여,16,1726,57.9
여,16,1704,49.2
여,16,1475,41.1
여,19,1584,47.4
여,17,1635,66.3
여,39,1612,47.1
여,39,1624,48.2
여,56,1630,65.2
여,16,1618,64.9
여,16,1636,54.8
여,17,1557,49.1
여,16,1615,54.2
여,19,1655,53.9
여,19,1569,56.1
여,19,1590,66.8
여,25,1624,52.7
여,27,1656,57.4
여,33,1631,65.8
여,25,1670,65.9
여,27,1552,46.4
여,16,1496,44.8
여,38,1646,61.8
여,40,1516,46.7
여,34,1610,53.2
여,34,1669,63.9
여,34,1568,58
여,39,1690,66.1
여,33,1618,60.1
여,36,1628,54.6
여,39,1680,82.4
여,37,1575,55.6
여,36,1632,63.6
여,33,1590,54.7
여,36,1587,54.8
여,16,1575,49.6
여,16,1569,59.8
여,16,1528,58
여,16,1604,42.8
여,16,1539,57.5
여,16,1666,49.5
여,16,1644,64.1
여,16,1616,47
여,16,1621,62
여,17,1616,62
여,19,1564,63.3
여,16,1598,49.1
여,17,1594,49
여,17,1551,61.7
여,16,1504,49
여,16,1624,55.5
여,39,1623,54.9
여,16,1624,49.8
여,39,1540,57.6
여,38,1626,70.6
여,36,1645,60.6
여,34,1588,43.1
여,16,1555,56.5
여,34,1594,62.4
여,16,1586,53.2
여,36,1629,72.5
여,19,1660,79
여,37,1669,53.5
여,35,1613,68.2
여,34,1591,57.6
여,37,1685,63.6
여,39,1588,53.1
여,39,1640,58.4
여,36,1664,87.6
여,33,1587,94.1
여,34,1612,54.2
여,34,1531,50.7
여,31,1700,71.3
여,31,1531,61
여,30,1628,75.2
여,27,1613,47.3
여,22,1616,47.3
여,37,1587,63.1
여,32,1583,57.3
여,34,1557,61.4
여,39,1673,71.7
여,34,1646,79.1
여,39,1557,49.7
여,36,1612,48.9
여,39,1634,54.7
여,33,1562,65.1
여,17,1599,53.1
여,30,1565,66.5
여,17,1579,53.8
여,34,1664,57.6
여,38,1606,54.7
여,40,1515,52.9
여,17,1550,52
여,17,1632,62.2
여,17,1595,50.4
여,33,1687,73.5
여,17,1652,56.1
여,33,1558,61.5
여,17,1606,56.7
여,30,1628,45.3
여,38,1575,61
여,33,1627,67.3
여,33,1565,46.1
여,34,1543,54.4
여,21,1606,61.9
여,26,1604,59.7
여,25,1682,70.2
여,26,1744,89
여,19,1646,59.2
여,21,1622,69.1
여,17,1618,51.6
여,25,1642,58.3
여,17,1638,53
여,35,1578,50.5
여,38,1564,59.3
여,39,1571,62.4
여,32,1626,48.3
여,26,1573,57
여,32,1664,69.4
여,40,1646,59.2
여,34,1590,55.7
여,40,1646,59.5
여,38,1670,63.3
여,34,1643,56.2
여,63,1638,82.4
여,32,1530,46.5
여,27,1525,50.9
여,28,1626,53.7
여,35,1594,51.4
여,17,1570,60
여,30,1554,42.1
여,32,1580,52.9
여,39,1636,54.8
여,40,1606,67.8
여,38,1619,62
여,40,1567,63.2
여,26,1670,47.4
여,31,1593,54.7
여,37,1669,55.1
여,39,1640,62.7
여,29,1601,50.1
여,31,1680,57
여,27,1628,61.6
여,27,1564,49.7
여,26,1615,49
여,26,1646,53.5
여,25,1568,41.4
여,25,1602,52.8
여,33,1554,47.7
여,33,1664,55.4
여,39,1645,66.9
여,38,1580,51.4
여,31,1556,78.1
여,32,1716,68.9
여,36,1508,71.3
여,25,1584,43.3
여,27,1560,46.9
여,31,1690,60.7
여,26,1666,60.3
여,25,1656,52.9
여,25,1588,40.6
여,28,1560,53.5
여,37,1477,61.1
여,34,1530,55.5
여,35,1500,44.2
여,35,1586,46.9
여,29,1610,65.7
여,38,1605,59.8
여,38,1635,79.8
여,38,1574,46.5
여,39,1570,45.6
여,31,1570,50.1
여,39,1570,51.3
여,30,1622,54.5
여,38,1556,49.5
여,38,1507,43.9
여,39,1672,68.5
여,38,1648,55.5
여,25,1699,57.5
여,38,1628,45.3
여,25,1645,64.1
여,22,1696,61.8
여,25,1524,44.8
여,21,1574,61.2
여,26,1630,55.1
여,21,1720,58
여,37,1576,57
여,19,1574,54.1
여,19,1580,52.3
여,19,1556,47.6
여,16,1590,52.1
여,29,1644,50.3
여,25,1616,80.1
여,29,1538,58.1
여,26,1578,48.4
여,28,1548,50.6
여,26,1570,61.6
여,29,1534,51.5
여,26,1655,54.7
여,29,1582,48.3
여,26,1670,58.3
여,32,1600,56.4
여,25,1516,47.7
여,33,1536,48.7
여,34,1611,52
여,28,1596,62.8
여,28,1514,48.1
여,34,1593,55.6
여,28,1605,57.4
여,26,1556,53.4
여,22,1556,50.9
여,29,1567,48.9
여,30,1587,60
여,34,1608,48
여,31,1603,72.5
여,33,1636,58.7
여,26,1585,57.3
여,26,1620,56.2
여,32,1684,58.3
여,27,1646,60.8
여,54,1549,50.9
여,32,1546,42.1
여,31,1545,45.7
여,32,1555,65.5
여,28,1553,43.3
여,28,1494,45.7
여,26,1610,54.3
여,55,1505,55.5
여,25,1614,51.6
여,58,1543,56.6
여,27,1580,61
여,55,1537,63.2
여,55,1619,69.2
여,55,1542,58.1
여,58,1580,62.9
여,17,1640,66
여,33,1562,65.1
여,64,1546,51
여,60,1580,74
여,21,1720,52.1
여,22,1606,61.2
여,46,1620,64.1
여,62,1534,51.9
여,50,1549,65.6
여,16,1517,47.8
여,19,1641,54.1
여,18,1584,53.8
여,19,1613,57.8
여,19,1726,73.7
여,20,1623,63.4
여,23,1646,47.5
여,17,1563,54.1
여,17,1705,53.9
여,16,1649,53.5
여,16,1626,59.6
여,17,1631,52.3
여,17,1650,57.6
여,17,1501,45.5
여,17,1575,61.5
여,54,1546,62.2
여,44,1460,49.9
여,68,1474,57.4
여,60,1504,57.2
여,60,1535,58.8
여,48,1569,54.1
여,45,1525,52.3
여,46,1570,63.5
여,26,1603,59.1
여,19,1588,58.2
여,29,1606,59.4
여,30,1578,55.6
여,25,1584,45.8
여,25,1612,49.8
여,60,1536,64.7
여,31,1575,54.3
여,29,1581,53
여,31,1570,51.5
여,27,1628,58.3
여,60,1545,63.9
여,61,1534,74.5
여,29,1561,49.5
여,27,1584,52.7
여,63,1566,62.4
여,19,1602,58.6
여,34,1525,55
여,53,1580,60.5
여,49,1666,65.1
여,19,1558,57.5
여,46,1456,55.6
여,64,1620,69
여,56,1530,58.7
여,58,1528,61.9
여,19,1510,50.6
여,46,1608,71.5
여,63,1558,56.8
여,63,1498,52.4
여,51,1519,57.3
여,36,1428,46.3
여,47,1477,70.1
여,61,1595,69.6
여,19,1565,46.1
여,59,1460,50
여,61,1567,58.2
여,19,1596,49.8
여,59,1619,75.6
여,61,1554,58.5
여,61,1549,58.9
여,61,1509,51.8
여,34,1607,56.9
여,68,1506,60.7
여,62,1569,60.6
여,66,1543,61.4
여,32,1571,55.9
여,62,1565,60.7
여,51,1506,54.1
여,38,1620,44.8
여,62,1558,65.7
여,27,1625,51.3
여,23,1678,65.8
여,30,1516,48.3
여,65,1496,61.4
여,58,1534,56.2
여,55,1585,77.5
여,52,1560,62.1
여,55,1458,52.9
여,58,1541,78.5
여,51,1570,70.9
여,17,1542,44.6
여,37,1506,58.7
여,63,1546,69.8
여,59,1555,57.5
여,23,1687,61.4
여,23,1612,54.5
여,32,1617,52.8
여,31,1544,64.8
여,51,1515,55.5
여,23,1600,60.9
여,31,1602,49.1
여,51,1560,56.6
여,50,1528,56.6
여,58,1612,72.1
여,64,1497,62.1
여,60,1615,63.4
여,62,1567,63.1
여,60,1560,68.6
여,25,1529,55.3
여,16,1535,45.9
여,43,1558,51.1
여,23,1598,55.2
여,44,1584,71.7
여,45,1575,65.1
여,18,1625,53.9
여,18,1594,52.9
여,41,1689,55.6
여,23,1555,41.6
여,19,1619,71.4
여,45,1482,55.4
여,34,1535,59.8
여,45,1500,48.4
여,20,1526,42.4
여,52,1605,67.6
여,16,1685,62.7
여,46,1658,68.9
여,23,1585,58.3
여,54,1607,50.4
여,56,1607,61.5
여,47,1502,54.7
여,56,1481,55.1
여,48,1599,54.8
여,46,1538,64.2
여,20,1591,62.2
여,58,1549,59
여,25,1577,52.2
여,34,1504,52.6
여,54,1554,54.6
여,44,1552,56.4
여,58,1525,50.1
여,58,1565,64.2
여,49,1660,74.4
여,35,1529,51.5
여,50,1516,69.7
여,47,1573,53.2
여,51,1517,62
여,35,1505,51.2
여,40,1526,41.5
여,43,1655,63.9
여,37,1596,50.6
여,34,1657,54.2
여,35,1496,78.6
여,38,1760,72
여,38,1549,79.3
여,56,1488,60.6
여,50,1544,58.2
여,41,1565,46.9
여,38,1595,53.8
여,21,1642,55.9
여,24,1655,51.8
여,33,1612,62.2
여,26,1635,45.3
여,40,1566,54.4
여,19,1655,48.9
여,20,1580,55.2
여,55,1531,62
여,58,1539,54.6
여,22,1629,51.8
여,51,1569,63.3
여,30,1529,67.6
여,46,1573,53.9
여,49,1545,46
여,54,1579,57.5
여,35,1560,51.5
여,28,1452,51.5
여,54,1461,49.4
여,19,1581,60.9
여,19,1564,75.8
여,34,1582,58.4
여,48,1524,60.4
여,47,1566,61.8
여,47,1584,68.2
여,51,1597,57.7
여,21,1574,52.3
여,46,1563,51.8
여,19,1570,51.5
여,19,1488,50.9
여,19,1566,57.2
여,35,1515,63.4
여,45,1581,53.1
여,55,1608,62.2
여,16,1542,49.2
여,46,1498,49.3
여,51,1686,80.7
여,25,1756,79.7
여,49,1538,54.9
여,18,1482,52.7
여,23,1508,53.3
여,23,1626,45.9
여,22,1500,49.8
여,21,1571,52.6
여,33,1684,79.5
여,28,1590,60.3
여,21,1606,59.2
여,55,1536,58.9
여,32,1616,59.7
여,46,1514,56.5
여,38,1609,57.9
여,34,1596,57.4
여,37,1659,64.3
여,37,1567,63.6
여,23,1586,47.1
여,19,1656,55.7
여,19,1552,45.5
여,19,1586,58.2
여,30,1572,47.1
여,21,1545,55.4
여,20,1545,54.3
여,31,1580,49
여,38,1593,70
여,35,1569,49.4
여,20,1624,58.3
여,20,1541,44.7
여,18,1604,69
여,18,1546,51.6
여,19,1582,63.9
여,16,1532,42.3
여,22,1685,56.1
여,16,1532,48.6
여,25,1703,65.7
여,26,1539,44.3
여,28,1529,43.2
여,39,1539,64.6
여,28,1576,77.6
여,18,1686,61.3
여,18,1699,71.6
여,18,1665,55.7
여,36,1600,53.2
여,31,1562,48.2
여,23,1550,52.2
여,25,1622,61.7
여,36,1575,59.5
여,39,1474,80.2
여,28,1620,59.1
여,28,1626,58.1
여,17,1645,73.6
여,18,1645,64.5
여,18,1570,56.6
여,26,1568,60.6
여,20,1613,48.2
여,22,1506,46
여,16,1543,65.5
여,21,1555,56.3
여,21,1630,54.6
여,17,1706,52.6
여,17,1551,45.4
여,36,1571,52
여,36,1622,53.8
여,20,1499,69.9
여,20,1634,47.6
여,20,1606,69.6
여,16,1600,60.1
여,16,1644,51.8
여,16,1606,61.6
여,16,1530,52
여,16,1613,56.9
여,20,1579,53.3
여,20,1596,54.5
여,29,1484,53.5
여,21,1670,53.7
여,28,1704,88.2
여,19,1564,56.2
여,25,1568,58.5
여,18,1512,51.5
여,18,1560,62.6
여,23,1576,48.3
여,22,1534,46.6
여,33,1585,59.8
여,31,1648,63.9
여,28,1625,59
여,18,1630,66.4
여,18,1537,61.5
여,17,1577,59.1
여,17,1560,46.4
여,17,1575,51.4
여,17,1491,42.6
여,16,1582,52.2
여,16,1538,46.4
여,16,1630,58.5
여,16,1496,48.1
여,16,1592,54.2
여,18,1631,81
여,17,1602,83.2
여,17,1554,61
여,27,1676,71.1
여,34,1628,85.2
여,31,1628,58.1
여,16,1569,47.4
여,16,1505,40.8
여,31,1615,45.3
여,40,1546,60.9
여,18,1620,55
여,32,1572,46.3
여,29,1559,56.4
여,19,1630,56.3
여,19,1623,64.1
여,16,1590,53.1
여,16,1626,52.2
여,16,1590,45.4
여,16,1614,55.4
여,33,1575,47.3
여,23,1616,71.2
여,26,1591,49.8
여,36,1581,73.5
여,34,1598,56.5
여,18,1640,48.1
여,18,1547,50.8
여,17,1539,56.5
여,17,1563,50.7
여,18,1516,44.9
여,18,1602,82.9
여,18,1513,48.9
여,19,1576,58.3
여,16,1655,57
여,16,1590,47.1
여,18,1768,66.9
여,16,1677,60.5
여,17,1506,52
여,17,1580,49.8
여,17,1591,57.5
여,19,1548,45.9
여,17,1496,47.1
여,17,1664,51
여,17,1494,52.6
여,17,1496,48.8
여,19,1558,56.5
여,19,1528,51.9
여,18,1548,45.9
여,17,1528,41.5
여,17,1615,60.5
여,16,1610,49.3
여,16,1568,47.2
여,16,1499,52.2
여,17,1539,44.3
여,16,1608,79.7
여,17,1584,59
여,17,1558,43
여,18,1563,53.6
여,17,1505,40.3
여,16,1650,58.4
여,17,1469,47.2
여,16,1573,41.5
여,20,1675,57.2
여,16,1583,54.8
여,17,1656,50.6
여,20,1644,56.3
여,19,1600,47.4
여,30,1576,44.1
여,36,1526,51.9
여,37,1597,67.8
여,39,1685,67.9
여,38,1554,47.9
여,37,1669,66.1
여,60,1515,57.9
여,56,1651,60.7
여,41,1494,49.8
여,42,1601,51.9
여,55,1537,55.6
여,39,1530,72.7
여,35,1609,66.1
여,33,1567,47.4
여,50,1523,55.4
여,65,1465,79.7
여,66,1528,61.9
여,60,1583,64.2
여,51,1537,70.5
여,58,1560,67.9
여,31,1521,56.5
여,19,1590,56.3
여,36,1570,58.4
여,60,1547,66.6
여,19,1608,59.3
여,34,1614,58.4
여,16,1613,68.7
여,16,1620,57.1
여,16,1603,64.5
여,17,1600,67.9
여,16,1554,52.1
여,16,1558,56.3
여,16,1616,60.3
여,16,1609,80.7
여,16,1544,50.3
여,16,1557,42.7
여,16,1529,49.6
여,16,1549,58.8
여,17,1705,61.2
여,17,1573,50.4
여,18,1598,54.1
여,18,1489,40.3
여,16,1596,52.4
여,18,1505,54.8
여,16,1572,56.9
여,16,1468,62.5
여,16,1523,65.1
여,21,1691,54.4
여,21,1639,56.2
여,16,1619,53.1
여,16,1599,51.7
여,16,1576,63.8
여,16,1554,47.1
여,17,1550,52.3
여,17,1575,43.6
여,19,1564,60.5
여,17,1662,52.8
여,17,1555,67.6
여,17,1526,53.5
여,19,1591,60.3
여,17,1629,58.9
여,17,1572,55.4
여,17,1470,54.5
여,17,1548,47
여,18,1618,83.7
여,19,1627,58
여,18,1574,39.5
여,18,1551,65.9
여,17,1647,98.2
여,56,1537,56.3
여,61,1456,66.6
여,59,1469,51.9
여,16,1583,52.3
여,17,1614,48
여,18,1694,67.1
여,16,1616,57.8
여,18,1655,52.9
여,16,1643,51.5
여,18,1516,47.5
여,17,1665,72.3
여,18,1570,54.7
여,16,1489,42.3
여,18,1645,74.3
여,18,1515,80.2
여,18,1421,37.8
여,16,1544,50.7
여,18,1574,55
여,17,1617,66.4
여,51,1475,56.1
여,54,1449,58.2
여,53,1553,67
여,18,1602,58.5
여,46,1455,59.3
여,18,1534,49.2
여,16,1545,50.3
여,58,1519,55.7
여,55,1447,56.6
여,56,1572,46.9
여,56,1542,50
여,19,1589,64.9
여,52,1601,61.7
여,19,1508,52
여,64,1534,63.1
여,59,1578,61.6
여,56,1494,45.9
여,65,1561,58.6
여,60,1584,57.8
여,33,1480,47.3
여,60,1656,70.9
여,51,1530,63.7
여,61,1543,56.6
여,58,1529,60.2
여,61,1516,57.7
여,56,1596,63.1
여,57,1625,68.4
여,57,1545,58.8
여,50,1520,56
여,55,1570,54.5
여,47,1613,59.9
여,65,1593,56.2
여,47,1580,61
여,53,1560,58.2
여,53,1520,60.7
여,61,1568,59.5
여,66,1515,46.4
여,56,1555,53.3
여,61,1615,57.8
여,59,1431,48.2
여,60,1490,72.5
여,59,1451,59.1
여,56,1529,60.2
여,54,1583,62.1
여,66,1550,61.9
여,60,1580,52.4
여,64,1591,66
여,69,1549,59.9
여,57,1520,55.9
여,61,1486,52.5
여,55,1507,58.4
여,57,1479,59.1
여,55,1608,58.1
여,29,1555,61.2
여,66,1511,67
여,65,1489,59.8
여,32,1645,52.9
여,29,1576,61.4
여,43,1605,55.8
여,53,1605,53.9
여,19,1555,49.2
여,34,1641,53.1
여,59,1523,47.6
여,19,1558,46.9
여,19,1598,48.3
여,49,1511,58.7
여,49,1560,57.5
여,25,1555,46.2
여,21,1569,57.5
여,36,1576,51.1
여,31,1571,65.7
여,50,1561,71.5
여,29,1675,55.2
여,49,1518,66.2
여,45,1563,56.2
여,34,1522,54.4
여,60,1511,52.5
여,41,1625,53.8
여,19,1594,48.6
여,19,1589,50.7
여,38,1590,57
여,19,1571,50.6
여,32,1530,56.8
여,19,1608,51.6
여,22,1630,52.3
여,49,1586,53.8
여,20,1708,48.9
여,18,1575,46.4
여,49,1552,49.2
여,23,1655,57.3
여,23,1550,62.2
여,19,1602,52.4
여,45,1535,58.1
여,41,1572,53.4
여,38,1605,62.7
여,20,1655,48.1
여,43,1646,54.6
여,26,1529,56.7
여,45,1560,68.5
여,49,1548,54.6
여,20,1570,43.1
여,22,1585,55.1
여,43,1555,52.5
여,18,1514,55.8
여,18,1660,73.9
여,18,1596,52.3
여,24,1698,70.2
여,39,1625,58
여,52,1518,57.5
여,38,1664,59.2
여,18,1590,45.5
여,18,1577,53.1
여,17,1638,61.4
여,52,1590,58.5
여,17,1624,51.8
여,43,1535,44.9
여,42,1568,52.7
여,43,1566,47.2
여,19,1535,58.6
여,17,1463,45.5
여,16,1678,58.4
여,17,1412,44.9
여,35,1556,50.7
여,38,1596,68.3
여,39,1580,51.4
여,19,1648,55.6
여,46,1540,57.5
여,17,1604,59.2
여,35,1624,60.1
여,48,1550,49.5
여,40,1505,48.6
여,44,1616,59
여,45,1570,53.6
여,46,1655,53.1
여,45,1605,54.2
여,19,1600,55.2
여,42,1513,48.2
여,20,1577,53
여,49,1560,60.7
여,19,1626,64.1
여,32,1577,45.1
여,19,1700,59.9
여,20,1571,50.6
여,40,1553,47.6
여,43,1639,64.2
여,21,1576,57.4
여,24,1575,63.3
여,38,1568,50.4
여,23,1592,42.7
여,19,1570,51.3
여,35,1570,53.2
여,19,1623,67.1
여,21,1595,43.5
여,21,1580,56.7
여,22,1551,49.4
여,22,1640,56.2
여,28,1668,55.8
여,22,1558,57.9
여,19,1544,52.5
여,23,1582,64.9
여,28,1616,48
여,23,1605,54.4
여,38,1616,52.8
여,23,1654,56.6
여,24,1620,47.1
여,66,1545,65.7
여,66,1513,48.3
여,56,1576,64.8
여,39,1579,56.9
여,59,1563,45.6
여,50,1632,69.7
여,37,1578,60.4
여,37,1542,52.4
여,37,1628,64
여,39,1634,66.8
여,39,1564,52.9
여,35,1667,56.6
여,35,1590,57.5
여,36,1670,59.7
여,38,1505,50.7
여,38,1572,57.1
여,36,1577,57.2
여,38,1776,68.2
여,39,1667,71.5
여,36,1573,43.5
여,27,1600,49
여,20,1565,48
여,30,1666,52.7
여,34,1606,51.5
여,31,1560,60.9
여,25,1605,47.6
여,25,1708,64.3
여,17,1583,44.7
여,17,1595,60.1
여,18,1702,59.9
여,18,1721,60.5
여,18,1567,59.6
여,53,1462,58.6
여,57,1573,56.7
여,63,1580,62.6
여,45,1491,51.2
여,18,1581,41.5
여,16,1568,46.1
여,17,1687,73.3
여,19,1604,58.9
여,54,1546,56.2
여,19,1630,56
여,18,1578,54.6
여,54,1587,60.8
여,18,1475,61.3
여,25,1595,63
여,30,1608,59.4
여,30,1583,57.2
여,29,1641,54
여,30,1642,48.2
여,30,1612,56.7
여,31,1636,57.1
여,29,1559,60.9
여,27,1627,55.4
여,31,1642,65.2
여,31,1583,55.5
여,27,1621,54.6
여,30,1584,52
여,26,1567,56.5
여,32,1601,52.9
여,32,1634,51.3
여,29,1602,59.2
여,27,1551,52.6
여,32,1591,56.2
여,32,1666,61.2
여,33,1527,51.6
여,25,1573,58.1
여,33,1618,54
여,25,1549,56.4
여,33,1613,60.2
여,33,1624,67.4
여,33,1531,62.6
여,28,1623,58.5
여,29,1618,55.3
여,34,1598,62.9
여,28,1574,57
여,35,1604,51.8
여,29,1606,56.2
여,34,1599,56.5
여,34,1566,55.4
여,25,1597,58
여,28,1572,53.3
여,35,1587,55.8
여,26,1642,54.2
여,34,1597,57
여,29,1606,55.4
여,34,1510,60.4
여,27,1604,57.6
여,47,1531,56.2
여,27,1612,54.2
여,37,1594,47.6
여,23,1615,49
여,34,1570,56.6
여,37,1551,58
여,20,1616,61.1
여,35,1670,56.1
여,23,1590,48.1
여,23,1656,55.9
여,30,1635,52.2
여,20,1706,59.6
여,20,1624,54.9
여,44,1508,50.1
여,20,1574,44.6
여,37,1550,62.6
